country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
New Zealand,NZL,2021-03-05,14512.0,14511.0,1.0,1278.0,1431.0,0.3,0.3,0.0,297.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-06,15115.0,15113.0,2.0,603.0,1326.0,0.31,0.31,0.0,275.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-07,15628.0,15626.0,2.0,513.0,1273.0,0.32,0.32,0.0,264.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-08,16700.0,16698.0,2.0,1072.0,1225.0,0.35,0.35,0.0,254.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-09,18125.0,18123.0,2.0,1425.0,1215.0,0.38,0.38,0.0,252.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-10,19440.0,19438.0,2.0,1315.0,1120.0,0.4,0.4,0.0,232.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-11,20774.0,20772.0,2.0,1334.0,1077.0,0.43,0.43,0.0,223.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-12,21820.0,21815.0,5.0,1046.0,1044.0,0.45,0.45,0.0,216.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-13,22575.0,22565.0,10.0,755.0,1066.0,0.47,0.47,0.0,221.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-14,23164.0,23141.0,23.0,589.0,1077.0,0.48,0.48,0.0,223.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-15,25045.0,24755.0,290.0,1881.0,1192.0,0.52,0.51,0.01,247.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-16,27207.0,26684.0,523.0,2162.0,1297.0,0.56,0.55,0.01,269.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-17,29216.0,28327.0,889.0,2009.0,1397.0,0.61,0.59,0.02,290.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-18,31280.0,29921.0,1359.0,2064.0,1501.0,0.65,0.62,0.03,311.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-19,33744.0,31614.0,2130.0,2464.0,1703.0,0.7,0.66,0.04,353.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-20,35017.0,32172.0,2845.0,1273.0,1777.0,0.73,0.67,0.06,369.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-21,36603.0,33114.0,3489.0,1586.0,1920.0,0.76,0.69,0.07,398.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-22,38852.0,34152.0,4700.0,2249.0,1972.0,0.81,0.71,0.1,409.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-23,41546.0,35739.0,5807.0,2694.0,2048.0,0.86,0.74,0.12,425.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-24,45101.0,37710.0,7391.0,3555.0,2269.0,0.94,0.78,0.15,471.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-25,48459.0,39537.0,8922.0,3358.0,2454.0,1.0,0.82,0.19,509.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-26,53119.0,42907.0,10212.0,4660.0,2768.0,1.1,0.89,0.21,574.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-27,55146.0,44062.0,11084.0,2027.0,2876.0,1.14,0.91,0.23,596.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-28,56318.0,44747.0,11571.0,1172.0,2816.0,1.17,0.93,0.24,584.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-29,61246.0,48554.0,12692.0,4928.0,3199.0,1.27,1.01,0.26,663.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-30,66914.0,52723.0,14191.0,5668.0,3624.0,1.39,1.09,0.29,752.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-03-31,73689.0,58167.0,15522.0,6775.0,4084.0,1.53,1.21,0.32,847.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-01,80135.0,63366.0,16769.0,6446.0,4525.0,1.66,1.31,0.35,938.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-02,82154.0,65090.0,17064.0,2019.0,4148.0,1.7,1.35,0.35,860.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-03,83901.0,66502.0,17399.0,1747.0,4108.0,1.74,1.38,0.36,852.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-04,84855.0,67260.0,17595.0,954.0,4077.0,1.76,1.39,0.36,845.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-05,86069.0,68183.0,17886.0,1214.0,3546.0,1.78,1.41,0.37,735.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-06,91027.0,71704.0,19323.0,4958.0,3445.0,1.89,1.49,0.4,714.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-07,98288.0,76819.0,21469.0,7261.0,3514.0,2.04,1.59,0.45,729.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-08,106517.0,83283.0,23234.0,8229.0,3769.0,2.21,1.73,0.48,782.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-09,113867.0,88703.0,25164.0,7350.0,4530.0,2.36,1.84,0.52,939.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-10,117826.0,91971.0,25855.0,3959.0,4846.0,2.44,1.91,0.54,1005.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-11,121385.0,94449.0,26936.0,3559.0,5219.0,2.52,1.96,0.56,1082.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-12,129152.0,100494.0,28658.0,7767.0,6155.0,2.68,2.08,0.59,1276.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-13,137585.0,107302.0,30283.0,8433.0,6651.0,2.85,2.23,0.63,1379.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-14,145729.0,113925.0,31804.0,8144.0,6777.0,3.02,2.36,0.66,1405.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-15,154461.0,120814.0,33647.0,8732.0,6849.0,3.2,2.51,0.7,1420.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-16,163940.0,127674.0,36266.0,9479.0,7153.0,3.4,2.65,0.75,1483.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-17,168979.0,131578.0,37401.0,5039.0,7308.0,3.5,2.73,0.78,1515.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-18,171044.0,133056.0,37988.0,2065.0,7094.0,3.55,2.76,0.79,1471.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-19,178176.0,138151.0,40025.0,7132.0,7003.0,3.69,2.86,0.83,1452.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-20,187258.0,144248.0,43010.0,9082.0,7096.0,3.88,2.99,0.89,1472.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-21,197438.0,151003.0,46435.0,10180.0,7387.0,4.09,3.13,0.96,1532.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-22,207828.0,157523.0,50305.0,10390.0,7624.0,4.31,3.27,1.04,1581.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-23,219506.0,165655.0,53851.0,11678.0,7938.0,4.55,3.44,1.12,1646.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-24,224156.0,168924.0,55232.0,4650.0,7882.0,4.65,3.5,1.15,1635.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-25,226537.0,170398.0,56139.0,2381.0,7928.0,4.7,3.53,1.16,1644.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-26,228788.0,171787.0,57001.0,2251.0,7230.0,4.74,3.56,1.18,1499.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-27,238799.0,178591.0,60208.0,10011.0,7363.0,4.95,3.7,1.25,1527.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-28,249767.0,185898.0,63869.0,10968.0,7476.0,5.18,3.86,1.32,1550.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-29,262240.0,193418.0,68822.0,12473.0,7773.0,5.44,4.01,1.43,1612.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-04-30,275629.0,201791.0,73838.0,13389.0,8018.0,5.72,4.18,1.53,1663.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-01,281109.0,205281.0,75828.0,5480.0,8136.0,5.83,4.26,1.57,1687.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-02,284648.0,206902.0,77746.0,3539.0,8302.0,5.9,4.29,1.61,1722.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-03,295381.0,213151.0,82230.0,10733.0,9513.0,6.13,4.42,1.71,1973.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-04,309000.0,221471.0,87529.0,13619.0,10029.0,6.41,4.59,1.82,2080.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-05,323755.0,230672.0,93083.0,14755.0,10570.0,6.71,4.78,1.93,2192.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-06,338794.0,239886.0,98908.0,15039.0,10936.0,7.03,4.97,2.05,2268.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-07,355655.0,250018.0,105637.0,16861.0,11432.0,7.38,5.18,2.19,2371.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-08,362879.0,254396.0,108483.0,7224.0,11681.0,7.53,5.28,2.25,2422.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-09,366217.0,256120.0,110097.0,3338.0,11653.0,7.59,5.31,2.28,2417.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-10,378207.0,262996.0,115211.0,11990.0,11832.0,7.84,5.45,2.39,2454.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-11,393320.0,272216.0,121104.0,15113.0,12046.0,8.16,5.65,2.51,2498.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-12,408590.0,281735.0,126855.0,15270.0,12119.0,8.47,5.84,2.63,2513.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-13,424319.0,291471.0,132848.0,15729.0,12218.0,8.8,6.04,2.75,2534.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-14,440411.0,300460.0,139951.0,16092.0,12108.0,9.13,6.23,2.9,2511.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-15,446636.0,303875.0,142761.0,6225.0,11965.0,9.26,6.3,2.96,2481.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-16,450842.0,306277.0,144565.0,4206.0,12089.0,9.35,6.35,3.0,2507.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-17,461888.0,313573.0,148315.0,11046.0,11954.0,9.58,6.5,3.08,2479.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-18,476676.0,322858.0,153818.0,14788.0,11908.0,9.88,6.7,3.19,2469.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-19,492116.0,331909.0,160207.0,15440.0,11932.0,10.21,6.88,3.32,2474.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-20,507576.0,340634.0,166942.0,15460.0,11894.0,10.53,7.06,3.46,2466.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-21,523129.0,348902.0,174227.0,15553.0,11817.0,10.85,7.24,3.61,2451.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-22,531092.0,353300.0,177792.0,7963.0,12065.0,11.01,7.33,3.69,2502.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-23,534894.0,355563.0,179331.0,3802.0,12007.0,11.09,7.37,3.72,2490.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-24,547866.0,362794.0,185072.0,12972.0,12283.0,11.36,7.52,3.84,2547.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-25,565153.0,372625.0,192528.0,17287.0,12640.0,11.72,7.73,3.99,2621.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-26,583864.0,383578.0,200286.0,18711.0,13107.0,12.11,7.95,4.15,2718.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-27,600720.0,393435.0,207285.0,16856.0,13306.0,12.46,8.16,4.3,2759.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-28,621365.0,404257.0,217108.0,20645.0,14034.0,12.89,8.38,4.5,2910.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-29,631590.0,410192.0,221398.0,10225.0,14357.0,13.1,8.51,4.59,2977.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-30,636790.0,413515.0,223275.0,5200.0,14557.0,13.21,8.58,4.63,3019.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-05-31,651239.0,422408.0,228831.0,14449.0,14768.0,13.5,8.76,4.75,3062.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-06-01,671143.0,434421.0,236722.0,19904.0,15141.0,13.92,9.01,4.91,3140.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-06-02,692096.0,446971.0,245125.0,20953.0,15462.0,14.35,9.27,5.08,3206.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-06-03,715224.0,461121.0,254103.0,23128.0,16358.0,14.83,9.56,5.27,3392.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-06-04,735650.0,473212.0,262438.0,20426.0,16326.0,15.26,9.81,5.44,3386.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-06-05,745190.0,479411.0,265779.0,9540.0,16229.0,15.45,9.94,5.51,3365.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-06-06,750393.0,482937.0,267456.0,5203.0,16229.0,15.56,10.01,5.55,3365.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-06-07,755693.0,486868.0,268825.0,5300.0,14922.0,15.67,10.1,5.57,3094.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
New Zealand,NZL,2021-06-08,777526.0,499955.0,277571.0,21833.0,15198.0,16.12,10.37,5.76,3152.0,Pfizer/BioNTech,Ministry of Health,https://www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data
